hospital_name,indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015,observed_rate_2016,expected_rate_2016,SMR_2016,number_of_cases_2016,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018,observed_rate_2019,expected_rate_2019,SMR_2019,number_of_cases_2019,observed_rate_2020,expected_rate_2020,SMR_2020,number_of_cases_2020,observed_rate_2021,expected_rate_2021,SMR_2021,number_of_cases_2021
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1 Infarctus du myocarde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0,0.087,0,19,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0,0.087,0,19,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0,0.087,0,19,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0,0.087,0,19,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0,0.087,0,19,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,0,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,0,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,0,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,0,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,0,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0.049,0.045,1.1,485,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0.049,0.045,1.1,485,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0.049,0.045,1.1,485,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0.049,0.045,1.1,485,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,0.049,0.045,1.1,485,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,1,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,1,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,1,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,1,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,1,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,7,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,7,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,7,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,7,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,0.049,0.043,1.1,572,,,,7,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0,0.087,0,19,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0,0.087,0,19,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0,0.087,0,19,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0,0.087,0,19,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0,0.087,0,19,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,,,,0,0.061,0.046,1.3,510
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,,,,0,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,,,,0,0,0.048,0,38
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,,,,0,,,,0
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,,,,0,,,,3
HUG,A.1.1.M,0.072,0.07,1,526,0.054,0.065,0.8,501,0.066,0.062,1.1,486,0.059,0.06,1,508,0.077,0.062,1.3,492,0.071,0.068,1,518,0.061,0.057,1.1,553,0.06,0.052,1.1,550,0.046,0.05,0.9,549,0.051,0.058,0.9,602,0.047,0.051,0.9,595,,,,0,0.049,0.045,1.1,485,0.061,0.046,1.3,510
